YEAR,STATE,A_SPCRA,A_POSBAC,A_DIST,A_DROWSY,WRK_ZONE,WEATHER,DRIVER_AGE_BUCKET,FATALS
2000,8,2,1,1,2,0,0,Teen (15-20),2
2000,8,2,1,1,2,0,0,Young Adult (21-24),2
2000,8,2,1,2,1,0,0,Adult (25-64),1
2000,8,2,1,2,1,0,0,Senior (65+),1
2000,8,2,1,2,1,0,0,Teen (15-20),1
2000,8,2,1,2,1,0,0,Young Adult (21-24),3
2000,8,2,1,2,2,0,0,Adult (25-64),32
2000,8,2,1,2,2,0,0,Senior (65+),6
2000,8,2,1,2,2,0,0,Teen (15-20),6
2000,8,2,1,2,2,0,0,Young Adult (21-24),8
2000,8,2,1,2,2,0,1,Adult (25-64),4
2000,8,2,1,2,2,0,1,Teen (15-20),2
2000,8,2,1,2,2,0,1,Young Adult (21-24),4
2000,8,2,2,1,2,0,0,Adult (25-64),9
2000,8,2,2,1,2,0,0,Senior (65+),5
2000,8,2,2,1,2,0,0,Teen (15-20),1
2000,8,2,2,1,2,0,0,Young Adult (21-24),1
2000,8,2,2,1,2,0,1,Adult (25-64),1
2000,8,2,2,2,1,0,0,Adult (25-64),7
2000,8,2,2,2,1,0,0,Senior (65+),1
2000,8,2,2,2,1,0,0,Teen (15-20),6
2000,8,2,2,2,1,0,0,Young Adult (21-24),1
2000,8,2,2,2,2,0,0,Adult (25-64),31
2000,8,2,2,2,2,0,0,Senior (65+),10
2000,8,2,2,2,2,0,0,Teen (15-20),12
2000,8,2,2,2,2,0,0,Young Adult (21-24),3
2000,8,2,2,2,2,0,1,Adult (25-64),7
2000,8,2,2,2,2,0,1,Teen (15-20),2
2000,8,2,2,2,2,1,0,Adult (25-64),1
2000,8,2,2,2,2,2,0,Adult (25-64),1
2000,8,2,3,1,1,0,0,Young Adult (21-24),1
2000,8,2,3,1,2,0,0,Adult (25-64),8
2000,8,2,3,1,2,0,0,Senior (65+),7
2000,8,2,3,1,2,0,0,Teen (15-20),5
2000,8,2,3,1,2,0,0,Young Adult (21-24),12
2000,8,2,3,1,2,0,1,Adult (25-64),3
2000,8,2,3,1,2,0,1,Teen (15-20),4
2000,8,2,3,2,1,0,0,Adult (25-64),5
2000,8,2,3,2,1,0,0,Senior (65+),1
2000,8,2,3,2,1,0,0,Young Adult (21-24),5
2000,8,2,3,2,1,0,1,Young Adult (21-24),1
2000,8,2,3,2,2,0,0,Adult (25-64),81
2000,8,2,3,2,2,0,0,Senior (65+),21
2000,8,2,3,2,2,0,0,Teen (15-20),22
2000,8,2,3,2,2,0,0,Young Adult (21-24),9
2000,8,2,3,2,2,0,1,Adult (25-64),16
2000,8,2,3,2,2,0,1,Senior (65+),4
2000,8,2,3,2,2,0,1,Teen (15-20),6
2000,8,2,3,2,2,0,1,Young Adult (21-24),3
2000,8,2,3,2,2,1,0,Adult (25-64),2
2000,8,2,3,2,2,1,0,Senior (65+),3
2000,9,1,1,2,2,0,0,Adult (25-64),26
2000,9,1,1,2,2,0,0,Senior (65+),1
2000,9,1,1,2,2,0,0,Teen (15-20),12
2000,9,1,1,2,2,0,0,Young Adult (21-24),9
2000,9,1,1,2,2,0,1,Adult (25-64),8
2000,9,1,1,2,2,0,1,Teen (15-20),1
2000,9,1,1,2,2,0,1,Young Adult (21-24),2
2000,9,1,1,2,2,0,99,Adult (25-64),1
2000,9,1,1,2,2,1,0,Adult (25-64),1
2000,9,1,2,1,2,0,0,Adult (25-64),1
2000,9,1,2,2,2,0,0,Adult (25-64),7
2000,9,1,2,2,2,0,0,Teen (15-20),5
2000,9,1,2,2,2,0,0,Young Adult (21-24),3
2000,9,1,2,2,2,0,1,Adult (25-64),4
2000,9,1,2,2,2,0,1,Young Adult (21-24),2
2000,9,1,2,2,2,1,1,Adult (25-64),1
2000,9,1,3,2,2,0,0,Adult (25-64),9
2000,9,1,3,2,2,0,0,Senior (65+),4
2000,9,1,3,2,2,0,0,Teen (15-20),9
2000,9,1,3,2,2,0,0,Young Adult (21-24),4
2000,9,1,3,2,2,0,1,Adult (25-64),9
2000,9,1,3,2,2,0,1,Teen (15-20),2
2000,9,1,3,2,2,0,1,Young Adult (21-24),2
2000,9,1,3,2,2,1,0,Adult (25-64),1
2000,9,2,1,1,2,0,0,Senior (65+),1
2000,9,2,1,2,2,0,0,Adult (25-64),34
2000,9,2,1,2,2,0,0,Senior (65+),2
2000,9,2,1,2,2,0,0,Teen (15-20),5
2000,9,2,1,2,2,0,0,Young Adult (21-24),3
2000,9,2,1,2,2,0,1,Adult (25-64),2
2000,9,2,1,2,2,1,0,Adult (25-64),1
2000,9,2,2,2,1,0,0,Adult (25-64),2
2000,9,2,2,2,1,0,0,Senior (65+),2
2000,9,2,2,2,1,0,0,Teen (15-20),1
2000,9,2,2,2,1,0,1,Adult (25-64),1
2000,9,2,2,2,1,1,0,Senior (65+),1
2000,9,2,2,2,2,0,0,Adult (25-64),27
2000,9,2,2,2,2,0,0,Senior (65+),9
2000,9,2,2,2,2,0,0,Teen (15-20),7
2000,9,2,2,2,2,0,0,Young Adult (21-24),1
2000,9,2,2,2,2,0,1,Adult (25-64),5
2000,9,2,2,2,2,0,1,Senior (65+),2
2000,9,2,2,2,2,0,99,Adult (25-64),1
2000,9,2,2,2,2,2,0,Adult (25-64),1
2000,9,2,3,1,2,0,0,Adult (25-64),2
2000,9,2,3,1,2,0,0,Senior (65+),3
2000,9,2,3,2,1,0,0,Teen (15-20),1
2000,9,2,3,2,2,0,0,Adult (25-64),43
2000,9,2,3,2,2,0,0,Senior (65+),16
2000,9,2,3,2,2,0,0,Teen (15-20),18
2000,9,2,3,2,2,0,0,Young Adult (21-24),10
2000,9,2,3,2,2,0,1,Adult (25-64),5
2000,9,2,3,2,2,0,1,Senior (65+),4
2000,9,2,3,2,2,0,1,Teen (15-20),2
2000,9,2,3,2,2,0,1,Young Adult (21-24),2
2000,9,2,3,2,2,0,99,Adult (25-64),1
2000,9,2,3,2,2,1,0,Adult (25-64),2
2000,10,1,1,1,2,0,1,Adult (25-64),1
2000,10,1,1,2,2,0,0,Adult (25-64),7
2000,10,1,1,2,2,0,0,Teen (15-20),4
2000,10,1,1,2,2,0,0,Young Adult (21-24),2
2000,10,1,1,2,2,0,1,Adult (25-64),2
2000,10,1,1,2,2,0,1,Young Adult (21-24),3
2000,10,1,2,2,2,0,0,Teen (15-20),2
2000,10,1,3,2,2,0,0,Teen (15-20),3
2000,10,1,3,2,2,0,0,Young Adult (21-24),2
2000,10,1,3,2,2,0,1,Adult (25-64),1
2000,10,2,1,1,2,0,0,Adult (25-64),4
2000,10,2,1,1,2,0,1,Teen (15-20),1
2000,10,2,1,1,2,0,1,Young Adult (21-24),1
2000,10,2,1,2,1,0,0,Adult (25-64),3
2000,10,2,1,2,2,0,0,Adult (25-64),9
2000,10,2,1,2,2,0,0,Senior (65+),1
2000,10,2,1,2,2,0,0,Teen (15-20),3
2000,10,2,1,2,2,0,0,Young Adult (21-24),4
2000,10,2,1,2,2,0,1,Adult (25-64),2
2000,10,2,1,2,2,0,1,Young Adult (21-24),1
2000,10,2,2,1,1,0,0,Adult (25-64),1
2000,10,2,2,1,2,0,0,Adult (25-64),1
2000,10,2,2,1,2,0,0,Senior (65+),1
2000,10,2,2,1,2,0,0,Teen (15-20),4
2000,10,2,2,2,1,0,0,Adult (25-64),2
2000,10,2,2,2,1,0,1,Adult (25-64),1
2000,10,2,2,2,2,0,0,Adult (25-64),7
2000,10,2,2,2,2,0,0,Senior (65+),3
2000,10,2,2,2,2,0,0,Teen (15-20),5
2000,10,2,2,2,2,0,0,Young Adult (21-24),3
2000,10,2,2,2,2,0,1,Adult (25-64),1
2000,10,2,2,2,2,0,1,Young Adult (21-24),1
2000,10,2,2,2,2,1,0,Adult (25-64),1
2000,10,2,3,1,2,0,0,Adult (25-64),3
2000,10,2,3,1,2,0,0,Teen (15-20),3
2000,10,2,3,2,1,0,0,Adult (25-64),1
2000,10,2,3,2,1,0,0,Teen (15-20),1
2000,10,2,3,2,2,0,0,Adult (25-64),10
2000,10,2,3,2,2,0,0,Senior (65+),7
2000,10,2,3,2,2,0,0,Teen (15-20),6
2000,10,2,3,2,2,0,0,Young Adult (21-24),3
2000,10,2,3,2,2,0,1,Teen (15-20),1
2000,10,2,3,2,2,1,0,Young Adult (21-24),1
2000,11,1,2,2,2,0,0,Adult (25-64),2
2000,11,1,2,2,2,0,0,Young Adult (21-24),1
2000,11,1,3,2,2,0,0,Adult (25-64),10
2000,11,1,3,2,2,0,0,Teen (15-20),6
2000,11,1,3,2,2,0,0,Young Adult (21-24),1
2000,11,1,3,2,2,0,1,Adult (25-64),1
2000,11,2,2,2,2,0,0,Adult (25-64),7
2000,11,2,2,2,2,0,1,Adult (25-64),1
2000,11,2,3,2,2,0,0,Adult (25-64),9
2000,11,2,3,2,2,0,0,Senior (65+),4
2000,11,2,3,2,2,0,0,Teen (15-20),1
2000,11,2,3,2,2,0,0,Young Adult (21-24),3
2000,11,2,3,2,2,0,1,Adult (25-64),2
2000,12,1,1,2,2,0,0,Adult (25-64),146
2000,12,1,1,2,2,0,0,Senior (65+),8
2000,12,1,1,2,2,0,0,Teen (15-20),28
2000,12,1,1,2,2,0,0,Young Adult (21-24),49
2000,12,1,1,2,2,0,1,Adult (25-64),8
2000,12,1,1,2,2,0,1,Teen (15-20),3
2000,12,1,1,2,2,0,1,Young Adult (21-24),4
2000,12,1,1,2,2,1,0,Adult (25-64),2
2000,12,1,1,2,2,1,0,Teen (15-20),1
2000,12,1,2,2,2,0,0,Adult (25-64),24
2000,12,1,2,2,2,0,0,Senior (65+),3
2000,12,1,2,2,2,0,0,Teen (15-20),35
2000,12,1,2,2,2,0,0,Young Adult (21-24),9
2000,12,1,2,2,2,0,1,Adult (25-64),3
2000,12,1,2,2,2,0,1,Senior (65+),1
2000,12,1,2,2,2,0,1,Teen (15-20),2
2000,12,1,3,2,2,0,0,Adult (25-64),61
2000,12,1,3,2,2,0,0,Senior (65+),19
2000,12,1,3,2,2,0,0,Teen (15-20),76
2000,12,1,3,2,2,0,0,Young Adult (21-24),29
2000,12,1,3,2,2,0,1,Adult (25-64),3
2000,12,1,3,2,2,0,1,Senior (65+),1
2000,12,1,3,2,2,0,1,Teen (15-20),7
2000,12,1,3,2,2,0,1,Young Adult (21-24),4
2000,12,2,1,1,2,0,0,Adult (25-64),1
2000,12,2,1,2,1,0,0,Teen (15-20),1
2000,12,2,1,2,2,0,0,Adult (25-64),358
2000,12,2,1,2,2,0,0,Senior (65+),42
2000,12,2,1,2,2,0,0,Teen (15-20),90
2000,12,2,1,2,2,0,0,Young Adult (21-24),91
2000,12,2,1,2,2,0,1,Adult (25-64),31
2000,12,2,1,2,2,0,1,Senior (65+),2
2000,12,2,1,2,2,0,1,Teen (15-20),4
2000,12,2,1,2,2,0,1,Young Adult (21-24),9
2000,12,2,1,2,2,1,0,Adult (25-64),7
2000,12,2,1,2,2,1,0,Teen (15-20),1
2000,12,2,1,2,2,1,0,Young Adult (21-24),1
2000,12,2,1,2,2,2,0,Teen (15-20),1
2000,12,2,2,1,2,0,0,Adult (25-64),1
2000,12,2,2,2,1,0,0,Adult (25-64),1
2000,12,2,2,2,1,0,0,Senior (65+),1
2000,12,2,2,2,1,0,0,Teen (15-20),2
2000,12,2,2,2,2,0,0,Adult (25-64),164
2000,12,2,2,2,2,0,0,Senior (65+),41
2000,12,2,2,2,2,0,0,Teen (15-20),69
2000,12,2,2,2,2,0,0,Young Adult (21-24),39
2000,12,2,2,2,2,0,1,Adult (25-64),3
2000,12,2,2,2,2,0,1,Senior (65+),2
2000,12,2,2,2,2,0,1,Teen (15-20),3
2000,12,2,2,2,2,0,1,Young Adult (21-24),3
2000,12,2,2,2,2,1,0,Adult (25-64),1
2000,12,2,2,2,2,1,0,Senior (65+),1
2000,12,2,2,2,2,1,0,Teen (15-20),1
2000,12,2,2,2,2,2,0,Adult (25-64),2
2000,12,2,3,1,2,0,0,Adult (25-64),3
2000,12,2,3,2,1,0,0,Adult (25-64),3
2000,12,2,3,2,2,0,0,Adult (25-64),656
2000,12,2,3,2,2,0,0,Senior (65+),292
2000,12,2,3,2,2,0,0,Teen (15-20),268
2000,12,2,3,2,2,0,0,Young Adult (21-24),173
2000,12,2,3,2,2,0,1,Adult (25-64),47
2000,12,2,3,2,2,0,1,Senior (65+),19
2000,12,2,3,2,2,0,1,Teen (15-20),15
2000,12,2,3,2,2,0,1,Young Adult (21-24),8
2000,12,2,3,2,2,0,99,Adult (25-64),2
2000,12,2,3,2,2,0,99,Young Adult (21-24),1
2000,12,2,3,2,2,1,0,Adult (25-64),5
2000,12,2,3,2,2,1,0,Senior (65+),2
2000,12,2,3,2,2,1,0,Teen (15-20),1
2000,12,2,3,2,2,1,0,Young Adult (21-24),2
2000,12,2,3,2,2,2,0,Adult (25-64),3
2000,13,1,1,2,2,0,0,Adult (25-64),92
2000,13,1,1,2,2,0,0,Senior (65+),2
2000,13,1,1,2,2,0,0,Teen (15-20),17
2000,13,1,1,2,2,0,0,Young Adult (21-24),15
2000,13,1,1,2,2,0,1,Adult (25-64),4
2000,13,1,1,2,2,0,1,Young Adult (21-24),6
2000,13,1,1,2,2,1,0,Senior (65+),2
2000,13,1,1,2,2,1,1,Adult (25-64),1
2000,13,1,1,2,2,2,0,Adult (25-64),1
2000,13,1,2,1,2,0,0,Teen (15-20),1
2000,13,1,2,2,2,0,0,Adult (25-64),24
2000,13,1,2,2,2,0,0,Teen (15-20),35
2000,13,1,2,2,2,0,0,Young Adult (21-24),14
2000,13,1,2,2,2,0,1,Adult (25-64),10
2000,13,1,2,2,2,0,1,Senior (65+),2
2000,13,1,2,2,2,0,1,Teen (15-20),13
2000,13,1,2,2,2,0,1,Young Adult (21-24),2
2000,13,1,2,2,2,1,0,Senior (65+),1
2000,13,1,2,2,2,1,0,Teen (15-20),1
2000,13,1,2,2,2,1,0,Young Adult (21-24),2
2000,13,1,3,1,2,0,0,Adult (25-64),1
2000,13,1,3,1,2,0,1,Adult (25-64),1
2000,13,1,3,2,1,0,0,Adult (25-64),1
2000,13,1,3,2,2,0,0,Adult (25-64),48
2000,13,1,3,2,2,0,0,Senior (65+),1
2000,13,1,3,2,2,0,0,Teen (15-20),22
2000,13,1,3,2,2,0,0,Young Adult (21-24),13
2000,13,1,3,2,2,0,1,Adult (25-64),2
2000,13,1,3,2,2,0,1,Senior (65+),4
2000,13,1,3,2,2,0,1,Teen (15-20),4
2000,13,1,3,2,2,0,1,Young Adult (21-24),3
2000,13,1,3,2,2,1,0,Teen (15-20),1
2000,13,1,3,2,2,2,0,Adult (25-64),1
2000,13,2,1,1,2,0,0,Adult (25-64),2
2000,13,2,1,1,2,0,0,Teen (15-20),1
2000,13,2,1,1,2,1,0,Adult (25-64),1
2000,13,2,1,2,1,0,0,Adult (25-64),1
2000,13,2,1,2,1,0,0,Young Adult (21-24),1
2000,13,2,1,2,1,1,0,Adult (25-64),1
2000,13,2,1,2,1,1,0,Teen (15-20),1
2000,13,2,1,2,2,0,0,Adult (25-64),108
2000,13,2,1,2,2,0,0,Senior (65+),13
2000,13,2,1,2,2,0,0,Teen (15-20),35
2000,13,2,1,2,2,0,0,Young Adult (21-24),46
2000,13,2,1,2,2,0,1,Adult (25-64),13
2000,13,2,1,2,2,0,1,Senior (65+),1
2000,13,2,1,2,2,0,1,Teen (15-20),1
2000,13,2,1,2,2,0,1,Young Adult (21-24),3
2000,13,2,1,2,2,0,99,Adult (25-64),2
2000,13,2,1,2,2,1,0,Adult (25-64),9
2000,13,2,1,2,2,1,0,Young Adult (21-24),2
2000,13,2,1,2,2,1,1,Adult (25-64),1
2000,13,2,1,2,2,2,0,Adult (25-64),1
2000,13,2,2,1,2,0,0,Adult (25-64),4
2000,13,2,2,2,1,0,0,Adult (25-64),12
2000,13,2,2,2,1,0,0,Teen (15-20),2
2000,13,2,2,2,1,0,0,Young Adult (21-24),2
2000,13,2,2,2,1,1,0,Adult (25-64),2
2000,13,2,2,2,2,0,0,Adult (25-64),200
2000,13,2,2,2,2,0,0,Senior (65+),89
2000,13,2,2,2,2,0,0,Teen (15-20),74
2000,13,2,2,2,2,0,0,Young Adult (21-24),25
2000,13,2,2,2,2,0,1,Adult (25-64),29
2000,13,2,2,2,2,0,1,Senior (65+),5
2000,13,2,2,2,2,0,1,Teen (15-20),14
2000,13,2,2,2,2,0,1,Young Adult (21-24),3
2000,13,2,2,2,2,1,0,Adult (25-64),19
2000,13,2,2,2,2,1,0,Senior (65+),4
2000,13,2,2,2,2,1,0,Teen (15-20),6
2000,13,2,2,2,2,1,0,Young Adult (21-24),8
2000,13,2,2,2,2,1,1,Adult (25-64),1
2000,13,2,2,2,2,1,1,Teen (15-20),2
2000,13,2,2,2,2,2,0,Adult (25-64),2
2000,13,2,2,2,2,2,0,Senior (65+),1
2000,13,2,2,2,2,2,0,Teen (15-20),1
2000,13,2,2,2,2,4,0,Adult (25-64),1
2000,13,2,3,1,2,0,0,Adult (25-64),2
2000,13,2,3,2,1,0,0,Adult (25-64),9
2000,13,2,3,2,1,0,0,Senior (65+),5
2000,13,2,3,2,1,0,0,Young Adult (21-24),2
2000,13,2,3,2,2,0,0,Adult (25-64),160
2000,13,2,3,2,2,0,0,Senior (65+),86
2000,13,2,3,2,2,0,0,Teen (15-20),59
2000,13,2,3,2,2,0,0,Young Adult (21-24),49
2000,13,2,3,2,2,0,1,Adult (25-64),20
2000,13,2,3,2,2,0,1,Senior (65+),6
2000,13,2,3,2,2,0,1,Teen (15-20),2
2000,13,2,3,2,2,0,1,Young Adult (21-24),10
2000,13,2,3,2,2,0,99,Adult (25-64),1
2000,13,2,3,2,2,0,99,Teen (15-20),1
2000,13,2,3,2,2,1,0,Adult (25-64),11
2000,13,2,3,2,2,1,0,Senior (65+),5
2000,13,2,3,2,2,1,0,Teen (15-20),5
2000,13,2,3,2,2,1,0,Young Adult (21-24),6
2000,13,2,3,2,2,1,1,Adult (25-64),1
2000,13,2,3,2,2,1,1,Teen (15-20),2
2000,13,2,3,2,2,2,0,Adult (25-64),1
2000,13,2,3,2,2,2,0,Young Adult (21-24),1
2000,13,2,3,2,2,4,0,Adult (25-64),1
2000,15,1,1,1,2,0,0,Adult (25-64),1
2000,15,1,1,2,2,0,0,Adult (25-64),3
2000,15,1,1,2,2,0,0,Teen (15-20),2
2000,15,1,1,2,2,0,0,Young Adult (21-24),7
2000,15,1,1,2,2,0,99,Adult (25-64),2
2000,15,1,1,2,2,0,99,Young Adult (21-24),2
2000,15,1,2,1,2,0,0,Adult (25-64),1
2000,15,1,2,2,1,0,0,Teen (15-20),1
2000,15,1,2,2,2,0,0,Adult (25-64),4
2000,15,1,2,2,2,0,0,Teen (15-20),1
2000,15,1,2,2,2,0,1,Adult (25-64),2
2000,15,1,2,2,2,0,1,Young Adult (21-24),1
2000,15,1,3,1,2,0,0,Adult (25-64),2
2000,15,1,3,2,2,0,0,Adult (25-64),9
2000,15,1,3,2,2,0,0,Teen (15-20),8
2000,15,1,3,2,2,0,0,Young Adult (21-24),3
2000,15,1,3,2,2,0,1,Adult (25-64),2
2000,15,1,3,2,2,0,1,Teen (15-20),3
2000,15,1,3,2,2,0,99,Adult (25-64),1
2000,15,2,1,2,2,0,0,Adult (25-64),6
2000,15,2,1,2,2,0,0,Senior (65+),2
2000,15,2,1,2,2,0,0,Teen (15-20),3
2000,15,2,1,2,2,0,0,Young Adult (21-24),1
2000,15,2,1,2,2,0,1,Adult (25-64),2
2000,15,2,1,2,2,1,0,Adult (25-64),1
2000,15,2,2,1,2,0,0,Adult (25-64),1
2000,15,2,2,1,2,0,0,Senior (65+),1
2000,15,2,2,2,2,0,0,Adult (25-64),9
2000,15,2,2,2,2,0,0,Senior (65+),2
2000,15,2,2,2,2,0,0,Young Adult (21-24),2
2000,15,2,2,2,2,0,1,Adult (25-64),3
2000,15,2,2,2,2,0,1,Young Adult (21-24),1
2000,15,2,3,1,2,0,0,Adult (25-64),2
2000,15,2,3,1,2,0,0,Senior (65+),1
2000,15,2,3,1,2,0,0,Teen (15-20),2
2000,15,2,3,1,2,0,0,Young Adult (21-24),1
2000,15,2,3,1,2,2,0,Teen (15-20),1
2000,15,2,3,2,1,0,0,Young Adult (21-24),1
2000,15,2,3,2,2,0,0,Adult (25-64),12
2000,15,2,3,2,2,0,0,Senior (65+),8
2000,15,2,3,2,2,0,0,Teen (15-20),6
2000,15,2,3,2,2,0,0,Young Adult (21-24),4
2000,15,2,3,2,2,0,1,Senior (65+),1
2000,15,2,3,2,2,0,1,Teen (15-20),1
2000,15,2,3,2,2,0,99,Adult (25-64),2
2000,15,2,3,2,2,0,99,Young Adult (21-24),1
2000,16,1,1,1,2,0,0,Adult (25-64),2
2000,16,1,1,1,2,0,0,Teen (15-20),2
2000,16,1,1,1,2,0,0,Young Adult (21-24),3
2000,16,1,1,2,2,0,0,Adult (25-64),17
2000,16,1,1,2,2,0,0,Senior (65+),1
2000,16,1,1,2,2,0,0,Teen (15-20),6
2000,16,1,1,2,2,0,0,Young Adult (21-24),7
2000,16,1,1,2,2,0,1,Adult (25-64),1
2000,16,1,2,1,2,0,0,Adult (25-64),2
2000,16,1,2,1,2,0,0,Teen (15-20),1
2000,16,1,2,1,2,0,0,Young Adult (21-24),1
2000,16,1,2,2,2,0,0,Adult (25-64),4
2000,16,1,2,2,2,0,0,Teen (15-20),4
2000,16,1,2,2,2,0,1,Adult (25-64),2
2000,16,1,2,2,2,0,1,Senior (65+),1
2000,16,1,2,2,2,0,1,Teen (15-20),1
2000,16,1,2,2,2,0,99,Adult (25-64),1
2000,16,1,3,1,2,0,0,Adult (25-64),2
2000,16,1,3,1,2,0,0,Teen (15-20),3
2000,16,1,3,1,2,0,1,Adult (25-64),1
2000,16,1,3,1,2,0,1,Young Adult (21-24),1
2000,16,1,3,2,2,0,0,Adult (25-64),8
2000,16,1,3,2,2,0,0,Senior (65+),3
2000,16,1,3,2,2,0,0,Teen (15-20),2
2000,16,1,3,2,2,0,0,Young Adult (21-24),3
2000,16,1,3,2,2,0,1,Adult (25-64),3
2000,16,1,3,2,2,0,1,Senior (65+),1
2000,16,1,3,2,2,0,1,Teen (15-20),2
2000,16,1,3,2,2,0,99,Adult (25-64),1
2000,16,2,1,1,1,0,0,Adult (25-64),1
2000,16,2,1,1,2,0,0,Adult (25-64),7
2000,16,2,1,1,2,0,0,Senior (65+),3
2000,16,2,1,1,2,0,0,Teen (15-20),1
2000,16,2,1,1,2,0,0,Young Adult (21-24),1
2000,16,2,1,1,2,0,1,Adult (25-64),1
2000,16,2,1,1,2,0,1,Young Adult (21-24),5
2000,16,2,1,1,2,1,0,Young Adult (21-24),3
2000,16,2,1,2,1,0,0,Senior (65+),1
2000,16,2,1,2,1,0,0,Teen (15-20),2
2000,16,2,1,2,1,0,1,Teen (15-20),1
2000,16,2,1,2,2,0,0,Adult (25-64),24
2000,16,2,1,2,2,0,0,Senior (65+),4
2000,16,2,1,2,2,0,0,Teen (15-20),1
2000,16,2,1,2,2,0,0,Young Adult (21-24),3
2000,16,2,1,2,2,0,1,Adult (25-64),1
2000,16,2,1,2,2,1,0,Adult (25-64),1
2000,16,2,1,2,2,2,1,Adult (25-64),1
2000,16,2,2,1,2,0,0,Adult (25-64),7
2000,16,2,2,1,2,0,0,Senior (65+),7
2000,16,2,2,1,2,0,0,Teen (15-20),9
2000,16,2,2,1,2,0,0,Young Adult (21-24),1
2000,16,2,2,1,2,0,1,Adult (25-64),1
2000,16,2,2,2,1,0,0,Adult (25-64),3
2000,16,2,2,2,1,0,0,Teen (15-20),5
2000,16,2,2,2,1,0,0,Young Adult (21-24),1
2000,16,2,2,2,2,0,0,Adult (25-64),8
2000,16,2,2,2,2,0,0,Senior (65+),6
2000,16,2,2,2,2,0,0,Teen (15-20),4
2000,16,2,2,2,2,0,1,Adult (25-64),1
2000,16,2,3,1,1,0,0,Teen (15-20),2
2000,16,2,3,1,2,0,0,Adult (25-64),8
2000,16,2,3,1,2,0,0,Senior (65+),5
2000,16,2,3,1,2,0,0,Teen (15-20),5
2000,16,2,3,1,2,0,0,Young Adult (21-24),6
2000,16,2,3,1,2,0,1,Adult (25-64),2
2000,16,2,3,1,2,0,1,Teen (15-20),1
2000,16,2,3,1,2,1,1,Adult (25-64),1
2000,16,2,3,2,1,0,0,Adult (25-64),2
2000,16,2,3,2,1,0,0,Senior (65+),1
2000,16,2,3,2,1,1,0,Teen (15-20),1
2000,16,2,3,2,2,0,0,Adult (25-64),16
2000,16,2,3,2,2,0,0,Senior (65+),8
2000,16,2,3,2,2,0,0,Teen (15-20),10
2000,16,2,3,2,2,0,0,Young Adult (21-24),2
2000,16,2,3,2,2,0,1,Adult (25-64),1
2000,16,2,3,2,2,0,1,Senior (65+),1
2000,16,2,3,2,2,0,1,Teen (15-20),1
2000,16,2,3,2,2,0,1,Young Adult (21-24),1
2000,16,2,3,2,2,0,99,Adult (25-64),1
2000,16,2,3,2,2,1,0,Adult (25-64),1
2000,17,1,1,1,2,0,0,Adult (25-64),1
2000,17,1,1,1,2,0,0,Teen (15-20),1
2000,17,1,1,1,2,0,0,Young Adult (21-24),1
2000,17,1,1,2,1,0,0,Teen (15-20),4
2000,17,1,1,2,1,0,0,Young Adult (21-24),1
2000,17,1,1,2,2,0,0,Adult (25-64),111
2000,17,1,1,2,2,0,0,Senior (65+),3
2000,17,1,1,2,2,0,0,Teen (15-20),39
2000,17,1,1,2,2,0,0,Young Adult (21-24),61
2000,17,1,1,2,2,0,1,Adult (25-64),12
2000,17,1,1,2,2,0,1,Senior (65+),1
2000,17,1,1,2,2,0,1,Teen (15-20),9
2000,17,1,1,2,2,0,1,Young Adult (21-24),7
2000,17,1,1,2,2,1,0,Adult (25-64),1
2000,17,1,1,2,2,1,0,Teen (15-20),1
2000,17,1,1,2,2,1,0,Young Adult (21-24),2
2000,17,1,2,1,2,0,0,Adult (25-64),3
2000,17,1,2,1,2,0,0,Teen (15-20),1
2000,17,1,2,1,2,2,0,Senior (65+),1
2000,17,1,2,2,2,0,0,Adult (25-64),29
2000,17,1,2,2,2,0,0,Senior (65+),3
2000,17,1,2,2,2,0,0,Teen (15-20),17
2000,17,1,2,2,2,0,0,Young Adult (21-24),8
2000,17,1,2,2,2,0,1,Adult (25-64),8
2000,17,1,2,2,2,0,1,Teen (15-20),1
2000,17,1,2,2,2,0,1,Young Adult (21-24),1
2000,17,1,2,2,2,1,0,Adult (25-64),3
2000,17,1,2,2,2,1,0,Young Adult (21-24),2
2000,17,1,3,1,1,0,0,Adult (25-64),3
2000,17,1,3,1,2,0,0,Adult (25-64),8
2000,17,1,3,1,2,0,0,Senior (65+),1
2000,17,1,3,1,2,0,0,Teen (15-20),2
2000,17,1,3,1,2,0,1,Senior (65+),1
2000,17,1,3,1,2,1,0,Adult (25-64),3
2000,17,1,3,2,1,0,0,Teen (15-20),1
2000,17,1,3,2,1,0,1,Senior (65+),1
2000,17,1,3,2,2,0,0,Adult (25-64),43
2000,17,1,3,2,2,0,0,Senior (65+),9
2000,17,1,3,2,2,0,0,Teen (15-20),29
2000,17,1,3,2,2,0,0,Young Adult (21-24),19
2000,17,1,3,2,2,0,1,Adult (25-64),20
2000,17,1,3,2,2,0,1,Senior (65+),2
2000,17,1,3,2,2,0,1,Teen (15-20),7
2000,17,1,3,2,2,0,1,Young Adult (21-24),8
2000,17,1,3,2,2,0,99,Teen (15-20),1
2000,17,1,3,2,2,1,0,Adult (25-64),2
2000,17,1,3,2,2,1,0,Senior (65+),2
2000,17,1,3,2,2,1,0,Young Adult (21-24),1
2000,17,1,3,2,2,2,0,Adult (25-64),1
2000,17,1,3,2,2,2,0,Senior (65+),1
2000,17,2,1,1,2,0,0,Teen (15-20),3
